sku,pricing_group_id,product_id,product_name,ml_item_ids,origin_ml_item_id,title,current_price,current_profit,current_margin_pct,experimental_price,experimental_profit,experimental_margin_pct,target_margin_pct,supplier_cost,fee_amount,shipping_amount,tax_rate,visits_30d,visits_90d,visits_150d,sales_30d,sales_90d,sales_150d,stock,price_to_win,catalog_synchronized_pair,sync_confirmed
VTK012193,VTK012193|MLB22908463,af5941dc-8ae1-48bd-8107-8761489202d6,Pilha Zinco Aaa4 Rayovac Amarelinhas Tubo Com 40 Unidades,"[""MLB7111661936"",""MLB4880564265""]",MLB7111661936,Pilha Zinco Aaa4 Rayovac Amarelinhas Tubo Com 40 Unidades,92.77,13.65,14.7148,82.65,5.79,7.0002,7.000000000000001,44,11.57,14.45,0.082799,1,2,2,0,0,0,80,34.78,true,true
VTK017539,VTK017539|MLB7381755980,b9da6dfa-378f-4668-b43c-3ffeffe92b49,Sensor Magnético Smart Sulton V3 Smw250,"[""MLB7381755980""]",MLB7381755980,Sensor Magnético Smart Sulton V3 Smw250 Viaweb,91.93,13.52,14.704,82.06,5.75,7.0043,7.000000000000001,45.9,10.67,12.95,0.082799,2,2,2,0,0,0,49,91.93,false,true
VTK012464,VTK012464|MLB7111652116,76809656-1f32-4ccb-b469-fc6c35c8e8e0,Painel Led 18w Lux Quadrado Sobrepor 6500k,"[""MLB7111652116""]",MLB7111652116,Painel Led 18w Lux Quadrado Sobrepor 6500k Taschibra,63,9.24,14.6725,56.27,3.95,7.0123,7.000000000000001,31.9,7.32,8.45,0.082799,1,2,2,0,0,0,10,0,false,true
VTK003157,VTK003157|MLB4988488947,90c92209-e85d-41f5-b751-33f2314a26ce,Emenda 1+1 Jack F Fêmea Metal Com Porca Storm - PCT / 100,"[""MLB4988488947""]",MLB4988488947,Kit 100 Emendas Jack F Fêmea Metal Storm,100.4,14.7,14.6464,85.9,6.02,7.003,7.000000000000001,44.36,15.46,12.95,0.082799,0,0,0,0,0,0,5,0,false,true
VTK013051,VTK013051|MLB4930465949,ca383994-8bb8-4c61-a060-c1392dc4c7e4,Pilhas Comum Aaa Philips,"[""MLB4930465949""]",MLB4930465949,Pilhas Comum Aaa Philips,84.02,12.25,14.5792,65.81,4.61,7.0006,7.000000000000001,35,12.5,8.25,0.082799,0,0,0,0,0,0,73,0,false,true
VTK012839,VTK012839|MLB7432625408,0b780c35-2a4d-499e-af51-927e87ab1d66,Cabo De Extensão Power Play P10 5 Metros Phbe-5 Wireconex,"[""MLB7432625408""]",MLB7432625408,Wireconex Phbe5 Plug,142.74,20.72,14.5124,127.79,8.95,7.0009,7.000000000000001,70,16.61,21.65,0.082799,0,0,0,0,0,0,30,86.98,false,true
VTK001035,VTK001035|MLB21435137,56094965-772b-4c7c-9b43-674f32e79ff9,Encordoamento Violão Aço .012-.053 80/20 Bronze EJ11 D Addario,"[""MLB7087130184"",""MLB7095325368""]",MLB7087130184,Encordoamento Violão Aço .012-.053 80/20 Bronze Ej11 D,115.2,16.71,14.5083,103.39,7.24,7.0022,7.000000000000001,59.55,11.89,16.15,0.082799,0,0,0,0,0,0,29,54,true,true
VTK001818,VTK001818|MLB24118613,2d130811-dc7d-4457-b13f-e6461f7da733,Carregador de Pilhas AA/AAA/9V FXC03 Bivolt Flex,"[""MLB4880563851"",""MLB7111664264""]",MLB7111664264,Carregador Fx-c03 De Pilha Aa/aaa/9v Bivolt Auto Stop Flex,82.58,11.94,14.4551,66.19,4.63,7.0023,7.000000000000001,39.22,8.6,8.25,0.082799,0,1,1,0,0,0,28,43.22,true,true
VTK002262,VTK002262|MLB7111649682,a0ca1b9b-f516-44a3-9609-dd5e3018c276,Plug XLR Canon Fêmea JCCN0013 Preto Storm - PCT / 10,"[""MLB7111649682""]",MLB7111649682,Plug Xlr Canon Fêmea Jccn0013 Preto Storm Preto,81.32,11.74,14.4309,65.09,4.56,7.004,7.000000000000001,38.43,8.46,8.25,0.082799,1,5,5,0,0,0,11,0,false,true
VTK012704,VTK012704|MLB7111662686,4cf8b2b6-4bc9-48b2-ad3b-8aacdc8ff378,Correia Sf 127 Verde Militar Basso,"[""MLB7111662686""]",MLB7111662686,Correia Sf 127 Verde Militar Basso Verde,85.84,12.38,14.4233,70.59,4.95,7.0086,7.000000000000001,43.53,8.12,8.15,0.082799,0,1,1,0,0,0,9,0,false,true
VTK012547,VTK012547|MLB7239571716,1e9f89d2-cbd7-418b-98f8-f6b34a43c33d,Breu Vr300 Escuro D Addario,"[""MLB7239571716""]",MLB7239571716,Breu Vr300 Escuro D Addario,66,9.51,14.4019,58.84,4.12,7.0012,7.000000000000001,31.49,9.71,8.65,0.082799,2,3,3,0,0,0,7,0,false,true
VTK000367,VTK000367|MLB23055399,9fe6ffc3-398b-4b19-991b-d01ec65852e5,"Pilha Alcalina 1,5V AAA LR03 (C/20 Pilhas) Panasonic - BLI / 20","[""MLB7087038554"",""MLB7101696502""]",MLB7087038554,"Pilha Alcalina Panasonic Aaa Lr03 1,5v Kit 20",113.23,16.28,14.38,101.42,7.1,7.0043,7.000000000000001,56.77,14.2,14.95,0.082799,1,2,2,0,0,0,28,60.15,true,true
VTK012165,VTK012165|MLB25951626,c5af5b68-48f0-4c4d-a144-9821afb8a290,Pandeiro Meia Lua Preto Spanking,"[""MLB4880561835"",""MLB7111710188""]",MLB7111710188,Spanking Pandeiro Meia Lua Pro Fire Preta Preto,57,8.2,14.378,51.26,3.59,7.0051,7.000000000000001,29.08,5.89,8.45,0.082799,0,0,0,0,0,0,69,2.67,true,true
VTK000399,VTK000399|MLB70090803,fe55c107-97ff-45f3-addd-725740de3169,Pilha Moeda Lithium 3v CR2032 (C/5 Pilhas) Duracell - CAR / 5,"[""MLB7111708266"",""MLB7314824296""]",MLB7111708266,Pilha Moeda Lithium 3v Cr2032 (c/5 Pilhas) Duracell,80.8,11.55,14.2919,64.56,4.53,7.0107,7.000000000000001,37.4,9.04,8.25,0.082799,1,3,3,0,0,0,100,49.23,true,true
VTK000505,VTK000505|MLB19675702,04b6a8e2-c867-45ba-9bf5-90d51441ee86,Chaleira Elétrica Agratto Aroma Preto 127v,"[""MLB7149264172"",""MLB7009337154""]",MLB7009337154,"Chaleira Elétrica Moderna Agratto Aroma Acep01l 1,8l Em Aço Inoxidável Preto 127v",115.65,16.2,14.0102,104.66,7.33,7.0052,7.000000000000001,60,11.51,17.15,0.082799,0,5,5,0,0,0,12,59.63,true,true
VTK012426,VTK012426|MLB28374362,ae799bfd-eacd-40b8-bd2f-5558af54a439,Pandeiro Meia Lua Laranja Spanking,"[""MLB7149332484"",""MLB7111651960""]",MLB7111651960,Pandeiro Meia Lua Laranja Spanking Pandeirola Profissional,63,8.74,13.8709,57.09,4,7.0024,7.000000000000001,33.35,6.57,8.45,0.082799,0,0,0,0,0,0,12,7.87,true,true
VTK012538,VTK012538|MLB25951807,4c0acf7c-833c-4249-9e92-147ab751ac11,Pandeiro Meia Lua Lilás Spanking,"[""MLB4880563883"",""MLB7111664224""]",MLB7111664224,Pandeirola Meia Lua Spanking Lilas,63,8.74,13.8709,57.09,4,7.0024,7.000000000000001,33.35,6.57,8.45,0.082799,3,4,4,0,0,0,7,2.95,true,true
VTK017221,VTK017221|MLB74922157,72f144ad-5948-4d1c-9d7e-d8cb42100aaf,"Alicate Vonder Corte Diagonal 6"" 1000v","[""MLB7298177250"",""MLB4937384547""]",MLB4937384547,Alicate Corte Diagonal 6 Pol 1000v Vonder Amarelo,63,8.72,13.8471,56.64,3.97,7.0118,7.000000000000001,29.9,9.63,8.45,0.082799,1,1,1,0,0,0,49,6.89,true,true
VTK012365,VTK012365|MLB7111664408,df799ee6-db79-4717-9e55-ee68a30d6ae5,Cabo Guitar Emborrachado Guiemc-03 03 Metros Wireconex,"[""MLB7111664408""]",MLB7111664408,Cabo Guitar Emborrachado Guiemc-03 03 Metros Wireconex,62,8.56,13.8007,56.13,3.94,7.0116,7.000000000000001,32,7.3,8.25,0.082799,0,0,0,0,0,0,18,0,false,true
VTK012428,VTK012428|MLB24311607,bc1e010b-20ff-4cdb-af2b-6cb7f5c8bb8d,Correia Vt L 01 Preto Basso,"[""MLB4882855415"",""MLB7111649586""]",MLB7111649586,Correia Basso Vintage Para Guitarra E Violão Em Couro Sintético Preta Preto Liso,85.56,11.6,13.5534,70.26,4.92,7.0063,7.000000000000001,43.19,8.08,8.25,0.082799,1,2,2,0,0,0,12,52.8,true,true
VTK002230,VTK002230|MLB7111661890,541fdb9c-68cd-43e7-8c51-018cd4c8366b,Cabo P2 Estéreo x J2 Estéreo 5m CBPD0015 Preto Storm - PCT / 10,"[""MLB7111661890""]",MLB7111661890,Cabo P2 Estéreo X J2 Estéreo 5m Cbpd0015 Preto Storm,90.5,12.23,13.5157,82.28,5.76,7.0016,7.000000000000001,46.06,10.7,12.95,0.082799,0,0,0,0,0,0,4,0,false,true
VTK012234,VTK012234|MLB7111662638,c60e4b70-7fe4-4f9a-b839-351059d153b8,Conector De Ac-in Painel Wc 1823 4un Azul Wireconex,"[""MLB7111662638""]",MLB7111662638,Conector De Ac-in Painel Wc 1823 4un Azul Wireconex Azul,90.43,12.24,13.5316,82.2,5.76,7.0048,7.000000000000001,46,10.69,12.95,0.082799,0,1,1,0,0,0,58,0,false,true
VTK001499,VTK001499|MLB4897325977,fa091297-df2b-493d-8fbf-52089b74821e,Divisor Satélite 1/2 5-2400 MHz Storm - DEZ / 10,"[""MLB4897325977""]",MLB4897325977,Divisor Satélite 1/2 5-2400 Mhz Storm - Dez / 10,107.27,14.49,13.504,94.93,6.65,7.0034,7.000000000000001,56.08,11.39,12.95,0.082799,1,2,2,0,0,0,20,0,false,true
VTK000009,VTK000009|MLB21348828,115fe0a6-f04f-47a8-9c98-b2c3f5f88d7c,"Cabo XLR Macho x XLR Fêmea 4,57m Ninja LW B Santo Angelo","[""MLB4772557417"",""MLB4786778733""]",MLB4772557417,"Cabo Xlr Macho Fêmea 4,57m Santo Angelo Ninja Lw B",115.06,15.53,13.4933,104.65,7.33,7.0049,7.000000000000001,58.9,13.6,16.15,0.082799,1,3,3,0,0,0,27,58.42,true,true
VTK000390,VTK000390|MLB25516654,eccf18ec-85fb-479f-9f91-b104f495faa4,Encordoamento Para Violão Aço .011 Leve Earthwood 2004 Ernie Ball,"[""MLB4841998927"",""MLB7095340348""]",MLB4841998927,Encordoamento Ernie Ball Earthwood 2004 Violão Aço 011,119.53,16.08,13.4503,109.01,7.64,7.0066,7.000000000000001,62.16,12.54,17.65,0.082799,1,4,4,0,0,0,22,66.3,true,true
VTK012717,VTK012717|MLB7111664026,eb39115e-481a-45d0-84cc-9d17e6d69846,"Cabo P10 Prowire Tweed Prata 3,05m Wireconex","[""MLB7111664026""]",MLB7111664026,"Cabo P10 P10 Wireconex Prowire Tweed Prata 3,05m Prata",66,8.87,13.4322,60.09,4.21,7.011,7.000000000000001,34.84,7.81,8.25,0.082799,0,0,0,0,0,0,3,0,false,true
VTK012491,VTK012491|MLB27389089,da301e77-0e3d-4cfa-89ca-ae714e86c2f5,Suporte Portátil P/violão Ssv1,"[""MLB7149405296"",""MLB4857541933""]",MLB4857541933,Suporte Para Violão Stand Portátil Saty Ssv-1 Cor Preto,145.5,19.52,13.4125,131.83,9.23,7.0035,7.000000000000001,70.88,21.75,19.05,0.082799,0,1,1,0,0,0,9,0,true,true
VTK017329,VTK017329|MLB36002261,8088fd1a-2748-4164-b1cf-848f7ffb9f9b,"Cabo Vga Evus C-041 Hd15 Macho X Hd15 Macho Com Filtro 10,0m","[""MLB4981702537"",""MLB4937480137""]",MLB4937480137,Cabo Vga Evus De 10m Com Filtro,64,8.53,13.3295,57.93,4.06,7.0016,7.000000000000001,30.5,10.43,8.15,0.082799,1,1,1,0,0,0,50,64,true,true
VTK012323,VTK012323|MLB7111707118,c7c649d7-449a-4c28-af64-7d88c7edb65f,Conector P10 Mono Nickel Wc153 10 Un Wireconex,"[""MLB7111707118""]",MLB7111707118,Conector P10 Mono Nickel Wc153 10 Un Wireconex,91.65,12.2,13.3082,83.59,5.85,7.001,7.000000000000001,47,10.87,12.95,0.082799,0,0,0,0,0,0,100,0,false,true
VTK012105,VTK012105|MLB29349007,cf287de9-237a-4880-9dc4-1da73ce0754f,"Cabo P2 Stereo P10 Mono 1,8m Storm","[""MLB4880526015"",""MLB7111716030""]",MLB7111716030,"Cabo Áudio Auxiliar P2 Estereo X P10 Mono 1,8m Mesa Som",25.94,3.43,13.2228,23.69,1.66,7.0021,7.000000000000001,3.14,3.08,13.85,0.082799,2,2,2,0,0,0,100,25.94,true,true
VTK018171,VTK018171|MLB7285487582,297f1b6d-1440-4894-923e-fe83f8d679f8,"Suporte Para Tv Multivisão Led-180 Preto Para Tv Samsung Led 26 A 55""","[""MLB7285487582""]",MLB7285487582,Suporte Para Tv Multivisão Led-180 Para Tv Samsung Led 26 A Preto,152.76,20.16,13.2003,134.52,9.42,7.0014,7.000000000000001,68.1,24.21,21.65,0.082799,4,4,4,0,0,0,12,0,false,true
VTK012368,VTK012368|MLB22742946,93d2c265-90ef-4434-9764-66f9dda495c7,Cabo De Audio P2 Xlr 3 Metros P2xlr 03 Wireconex,"[""MLB4880585645"",""MLB7111651800""]",MLB7111651800,Cabo De Áudio 3 Metros Wireconex P2xlr,69,9.07,13.1404,63.1,4.42,7.0085,7.000000000000001,37,8.2,8.25,0.082799,3,3,3,0,0,0,23,46.89,true,true
VTK012516,VTK012516|MLB27578504,ab3c74e7-f815-49a6-b002-e032f925d892,Correia Cla 03 Suede Preto Basso,"[""MLB7149329698"",""MLB7111658060""]",MLB7111658060,Correia Guitarra Violão Baixo Alça Basso Cla03 Camurca Preta Preto,107.82,14.16,13.1361,95.65,6.7,7.0053,7.000000000000001,56.18,11,13.85,0.082799,0,0,0,0,0,0,7,69.07,true,true
VTK001847,VTK001847|MLB7111661560,745524dd-43d9-4455-bfd8-0ec19a5fd0b5,Chave Redonda On/Off 2 Polos CHVS0006 10A 125VAC Genérico - PCT / 10,"[""MLB7111661560""]",MLB7111661560,Chave Redonda On/off 2 Polos Chvs0006 10a 125vac Genérico,93.57,12.13,12.9679,85.9,6.02,7.0076,7.000000000000001,49.51,10.31,12.95,0.082799,0,3,3,0,0,0,4,0,false,true
VTK012720,VTK012720|MLB7111708162,27dfbec2-3f35-4743-a517-adfb8f5ad47b,"Cabo P10 Prowire Em L Tweed Prata/verde 3,05m Wireconex","[""MLB7111708162""]",MLB7111708162,Cabo P10 Prowire Em L Tweed 3 05m Wireconex,71,9.2,12.9595,65.11,4.56,7.0107,7.000000000000001,38.44,8.46,8.25,0.082799,0,0,0,0,0,0,3,0,false,true
VTK012727,VTK012727|MLB7111662596,81e367a9-148e-4565-902c-5cd1ffaca74d,"Cabo P10 Prowire Em L Tweed Lilás 3,05m Wireconex","[""MLB7111662596""]",MLB7111662596,"Cabo P10 Prowire Em L Tweed Lilás 3,05m Wireconex",71,9.2,12.9595,65.11,4.56,7.0107,7.000000000000001,38.44,8.46,8.25,0.082799,0,0,0,0,0,0,3,0,false,true
VTK012441,VTK012441|MLB7111649590,8ce585dd-2d0e-49ae-b8fc-30cf46243a5c,Correia Vt L 02 Marrom Basso,"[""MLB7111649590""]",MLB7111649590,Correia Vt L 02 Marrom Basso Marrom,86.04,11.08,12.8793,79.14,5.55,7.0081,7.000000000000001,43.19,9.1,14.75,0.082799,0,3,3,0,0,0,10,0,false,true
VTK009697,VTK009697|MLB4773180493,d53a0668-6c40-4f10-97fc-24ebe3c5ebaf,Escaleta Melódica 27 Teclas Azul New York,"[""MLB4773180493""]",MLB4773180493,Escaleta Melódica 27 Teclas Azul New York Azul,112.6,14.48,12.8578,102.94,7.21,7.0056,7.000000000000001,53.07,16.99,17.15,0.082799,1,2,2,0,0,0,30,0,false,true
VTK009697,VTK009697|MLB7210717968,d53a0668-6c40-4f10-97fc-24ebe3c5ebaf,Escaleta Melódica 27 Teclas Azul New York,"[""MLB7210717968""]",MLB7210717968,Escaleta Melodica 27 Teclas Azul New York,112.6,14.48,12.8578,102.94,7.21,7.0056,7.000000000000001,53.07,16.99,17.15,0.082799,0,0,0,0,0,0,30,72.13,false,true
VTK012347,VTK012347|MLB36425561,54365529-b2f8-4c9e-9af1-74092e1556df,"Lanterna Media Recarregável Led 1,0w 500mah Elgin","[""MLB4880581029"",""MLB7111708152""]",MLB7111708152,Lanterna Recarregável Power Led 1w - Elgin Luz Branco Preto,70,9,12.863,64.4,4.51,7.0058,7.000000000000001,38.9,7.41,8.25,0.082799,2,5,5,0,0,0,20,15.85,true,true
VTK012438,VTK012438|MLB24911012,f306300e-1a59-45a5-bdba-1f0d2946995c,Cabos Para Instrumentos P10 P10 7 Metros Gte-07 Kng Wireconex,"[""MLB7313979446"",""MLB7111661928""]",MLB7111661928,Cabos Para Instrumentos 7 Metros P10/p10 Kng Wireconex,89.33,11.47,12.8408,82.06,5.75,7.0043,7.000000000000001,45,10.67,13.85,0.082799,0,0,0,0,0,0,14,58.62,true,true
VTK012074,VTK012074|MLB4930415681,be4c89bd-fca2-4287-bda3-248f36fd6ccf,Kit 02 Conectores Xlr Macho 90 Graus Wc2053 Wireconex,"[""MLB4930415681""]",MLB4930415681,Kit 02 Conectores Xlr Macho 90 Graus Wc2053 Wireconex,71,9.09,12.8046,64.83,4.54,7.0072,7.000000000000001,35,11.67,8.25,0.082799,1,5,5,0,0,0,31,0,false,true
VTK012133,VTK012133|MLB7111708632,28cc38d9-8c9f-4825-8cbf-4eba581098ad,Cabo Instrumentos P10 Tweed Wci-bk03 3 Metros Preto Wireconex,"[""MLB7111708632""]",MLB7111708632,Cabo Instrumentos P10 Tweed Wci-bk03 3 Metros Preto,67,8.53,12.735,61.65,4.32,7.0088,7.000000000000001,35.96,8.01,8.25,0.082799,0,0,0,0,0,0,87,0,false,true
VTK012442,VTK012442|MLB7111645502,8defbf6a-64f2-4ab9-8552-dea330fe3219,Correia Cla 04 Suede Marrom Basso,"[""MLB7111645502""]",MLB7111645502,Correia Cla 04 Suede Marrom Basso,109.26,13.82,12.6473,100.84,7.06,7.0051,7.000000000000001,56.18,11.6,17.65,0.082799,1,2,2,0,0,0,11,0,false,true
VTK018755,VTK018755|MLB7332776516,045481f2-3f3c-49a1-bdbc-69291edce62c,Calota Grid 375cb-pta Aro 15 P Mod Onix/prisma 17/18 - PC / 4,"[""MLB7332776516""]",MLB7332776516,Calota Grid 375cb-pta Aro 15 P Mod Onix/prisma 17/18 - Pc,148.92,18.62,12.5055,136.82,9.58,7.0034,7.000000000000001,66.6,23.26,26.05,0.082799,5,5,5,0,0,0,4,0,false,true
VTK012041,VTK012041|MLB4857542615,a90df68c-abbf-4832-86b2-e89564fbb975,Conector Xlr Femea Wc 1023 Fp Bk Ni 3p Painel Wireconex 10 Unidades,"[""MLB4857542615""]",MLB4857542615,Conector Xlr Femea Wc 1023 Fp Bk Ni 3p Painel Wireconex 10,123.96,15.43,12.4487,111.76,7.83,7.0039,7.000000000000001,64,14.53,16.15,0.082799,0,5,5,0,0,0,100,0,false,true
VTK012788,VTK012788|MLB25233515,842d8130-4f72-4067-bf6f-9f5674d4b29a,Correia Ex 01 Preto Basso,"[""MLB4880586031"",""MLB7111649230""]",MLB7111649230,Correia Alça Basso Violão Guitarra Baixo Ex 01 Preto,91.6,11.39,12.4363,84.8,5.94,7.0008,7.000000000000001,48.24,9.75,13.85,0.082799,1,2,2,0,0,0,12,63.69,true,true
VTK001809,VTK001809|MLB7111661794,1eb1606b-1685-4dc0-be68-b6b037ed09fb,Cabo VGA HDB15M x HDB15M 10 MT Preto Com Filtro Storm,"[""MLB7111661794""]",MLB7111661794,Cabo Vga Hdb15m X Hdb15m 10 Mt Preto Com Filtro Storm,91.96,11.38,12.376,85.07,5.96,7.0027,7.000000000000001,47.16,11.06,13.85,0.082799,1,1,1,0,0,0,5,0,false,true
VTK002209,VTK002209|MLB7111661676,28127411-edcd-4817-8197-0646366fcf4d,Chave Gangorra 6A/250VAC 3 Terminais ON/OFF Vermelha CHVS0011 Storm - PCT / 25,"[""MLB7111661676""]",MLB7111661676,Chave Gangorra 6a/250vac 3 Terminais On/off Vermelha,92.19,11.37,12.3375,85.43,5.98,7.0056,7.000000000000001,48.27,10.25,13.85,0.082799,0,0,0,0,0,0,3,0,false,true
VTK012296,VTK012296|MLB24347328,9b3e7ed4-47a9-44ca-aaf5-600522f2cdd3,Correia Ex 04 Tweed Amarelo Basso,"[""MLB4880582419"",""MLB7111661598""]",MLB7111661598,Correia Basso Ex04 Extravaganza Tweed Amarela Amarelo,89.68,11.06,12.3343,83.15,5.82,7.003,7.000000000000001,46.43,9.56,14.45,0.082799,0,0,0,0,0,0,24,55.34,true,true
VTK012566,VTK012566|MLB39929514,045c8b07-1e73-4888-8592-5921ab90f02c,Cabos Para Instrumentos Gte-10 10 Metros Wireconex,"[""MLB7111649152"",""MLB7149333140""]",MLB7111649152,Cabos Para Instrumentos Gte-10 10 Metros Wireconex,97.74,11.99,12.2683,90.57,6.35,7.0076,7.000000000000001,52,11.77,12.95,0.082799,0,0,0,0,0,0,11,57.26,true,true
VTK018239,VTK018239|MLB26849182,ecbcdad8-db77-45dc-875c-ea4b2172a9e9,"Alicate Multiuso Vonder 954 Para Eletrecista 9""","[""MLB4942184227"",""MLB4937384359""]",MLB4937384359,Alicate Multiuso Eletricista Nove54 9 Polegadas Mpn 2433_11,69,8.41,12.1839,63.72,4.46,7.002,7.000000000000001,34.9,10.83,8.25,0.082799,0,0,0,0,0,0,9,33.96,true,true
VTK018650,VTK018650|MLB7238896344,df7923c5-fdc1-42a0-8e83-6a5776ae0136,Antena Permak Shark Branca 100/m1,"[""MLB7238896344""]",MLB7238896344,Antena Permak Shark 100 M1 Branca Branco,69,8.41,12.1839,63.72,4.46,7.002,7.000000000000001,34.9,10.83,8.25,0.082799,1,1,1,0,0,0,6,0,false,true
VTK012125,VTK012125|MLB22619152,3d109f28-11a6-491a-9e25-9e1dc23133d2,4 Pilhas Recarregaveis Aa Philips,"[""MLB4880565027"",""MLB7111657728""]",MLB7111657728,Kit 4 Pilhas Recarregáveis Aa Philips 2500mah 2a,129.44,15.75,12.1685,117.16,8.21,7.0048,7.000000000000001,67.9,16.4,14.95,0.082799,0,1,1,0,0,0,50,67.75,true,true
VTK000474,VTK000474|MLB27376303,c07ee807-8e2a-4ec2-a82d-14d27a04bdf5,Suporte Para Notebook Com Cooler NBC-100BK C3Tech,"[""MLB4842009627"",""MLB7095391988""]",MLB4842009627,Base Cooler Notebook C3tech Nbc-100bk 4 Fans,144.48,17.56,12.1545,133.32,9.33,7.0009,7.000000000000001,69.9,24,19.05,0.082799,1,4,4,0,0,0,50,71.67,true,true
VTK003124,VTK003124|MLB7111661280,4034a1f6-8b81-4638-9877-bca05affcf2e,Plug P10 Mono Metal 17mm com Ponta Gold PGPZ0037 Storm - PCT / 10,"[""MLB7111661280""]",MLB7111661280,Plug P10 Mono Metal 17mm Com Ponta Gold Pgpz0037 Storm,93.32,11.34,12.1534,86.62,6.07,7.0046,7.000000000000001,48.27,11.26,13.85,0.082799,1,4,4,0,0,0,14,0,false,true
VTK012710,VTK012710|MLB7111645336,84cbedae-99d4-49e7-9793-4a47efda1b31,Chicote Universal 16 Vias Macho Storm 10 Unidades,"[""MLB7111645336""]",MLB7111645336,Chicote Universal 16 Vias Macho Storm 10 Unidades,114.77,13.93,12.1415,106.66,7.47,7.0031,7.000000000000001,61.41,12.8,16.15,0.082799,0,1,1,0,0,0,3,0,false,true
VTK012560,VTK012560|MLB27728295,00a93262-d7f6-4234-a902-8b4ca8c74d99,Correia Cla 14 Marrom Basso,"[""MLB7317387488"",""MLB7111706684""]",MLB7111706684,"Correia Alça Basso Cla 14 Para Guitarra, Violão E Baixo, Strap Em Sintético Liso Marrom, Ajustável 92 A 145 Cm, 7 Cm De... Marrom-escuro",115.07,13.93,12.105,107.05,7.5,7.002,7.000000000000001,62.23,12.31,16.15,0.082799,0,1,1,0,0,0,9,62.92,true,true
VTK012722,VTK012722|MLB7111708522,c64ca1e0-cbbf-4774-b949-6543c27c8ba5,"Cabo P10 Prowire Em L Tweed Preto 3,05m Wireconex","[""MLB7111708522""]",MLB7111708522,"Cabo P10 Prowire Em L Tweed Preto 3,05m Wireconex",67,8.06,12.0335,62.3,4.36,7.0026,7.000000000000001,36.43,8.1,8.25,0.082799,2,2,2,0,0,0,3,0,false,true
VTK001736,VTK001736|MLB32422506,5ca84246-49db-4c82-a69a-da5dd3009089,Ferro de Solda 34W 220V Plus SC40P Azul Hikari,"[""MLB4942204387"",""MLB7239009906""]",MLB7239009906,Ferro De Solda Profissional Hikari Sc40 34w 220v,67,8.01,11.9589,62.1,4.35,7.0067,7.000000000000001,33.9,10.56,8.15,0.082799,1,2,2,0,0,0,45,23.55,true,true
VTK000010,VTK000010|MLB21478839,1711696d-0894-46b4-9447-881144cebdaa,Encordoamento Para Contrabaixo 4 Cordas .045 Light Niquel SG,"[""MLB7086773016"",""MLB7076175412""]",MLB7076175412,Corda .045 Níquel Para Baixo 4 Cordas Te,131.7,15.68,11.9057,122.88,8.6,7.0023,7.000000000000001,71.82,14.13,18.15,0.082799,0,1,1,0,0,0,29,53.5,true,true
VTK001084,VTK001084|MLB7111649168,c93499dd-8fc8-4389-a859-d834aafecfd0,Conector Speakon de Linha Macho 4 Pólos PGSP0003 Preto/Vermelho Storm - PCT / 10,"[""MLB7111649168""]",MLB7111649168,Conector Speakon De Linha Macho 4 Pólos Pgsp0003,94.83,11.29,11.9058,88.35,6.19,7.0053,7.000000000000001,49.51,11.49,13.85,0.082799,0,1,1,0,0,0,8,0,false,true
VTK001122,VTK001122|MLB7258671368,3be4fce0-942c-4769-93d1-99e1e51b61c3,Super Mixer Agratto MX-01 200W Preto 127v,"[""MLB7258671368""]",MLB7258671368,Mixer Agratto Super Mixer Mx-01 Com Copo 700ml E 200w De Potência Preto 127v,131.71,15.68,11.9057,122.31,8.56,7.0013,7.000000000000001,65,19.57,19.05,0.082799,0,0,0,0,0,0,16,54.53,false,true
VTK003981,VTK003981|MLB22338422,d2e90b5e-b77b-4615-b794-1b08b4d7a7f6,Ferro de Passar Vapor Agratto Bravo FC-01 Cerâmico Vermelho 127v,"[""MLB7320341490"",""MLB7111645008""]",MLB7111645008,Ferro De Passar Bravo Cerâmico Fc-01 Vermelho 127v,131.71,15.68,11.9057,122.31,8.56,7.0013,7.000000000000001,65,19.57,19.05,0.082799,2,2,2,0,0,0,6,59.68,true,true
VTK001796,VTK001796|MLB21618608,f4f87daf-94c5-4a48-9395-c41e49c16c4c,Encordoamento Para Violino 4/4 Aço Inox Dominante,"[""MLB7111712036"",""MLB7316881314""]",MLB7111712036,Encordoamento Para Violino 4/4 Aço Inox Dominante,53,6.3,11.8805,49.47,3.46,7.004,7.000000000000001,23.27,5.69,12.95,0.082799,0,0,0,0,0,0,61,30.64,true,true
VTK000036,VTK000036|MLB21618567,5afd158e-efcc-4017-873e-6095f57df9d8,Encordoamento Para Contrabaixo 4 Cordas .045 Giannini GEEBRS,"[""MLB7076429362"",""MLB7108545962""]",MLB7076429362,Encordoamento Baixo 4 Cordas .045-.100 Giannini Geebrs,146.05,17.31,11.8531,136.37,9.55,7.0002,7.000000000000001,82.9,15.68,16.95,0.082799,0,2,2,0,0,0,14,100,true,true
VTK012497,VTK012497|MLB7111709592,902d3bfb-27a9-4d84-b1e8-d4689e00fb66,Pis - Polidor De Instrumentos Solez,"[""MLB7111709592""]",MLB7111709592,Pis - Polidor De Instrumentos Solez,65,7.67,11.797,60.72,4.26,7.0093,7.000000000000001,35,7.29,9.15,0.082799,1,4,4,0,0,0,8,0,false,true
