ml_item_id,sku,status,pricing_group_id,preco_remoto,ultima_origem_registrada,regra_historica,preco_evento,instante_evento,coincide_com_evento,acao
MLB4923539289,VTK017266,paused,item:MLB4923539289,53.27,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4923257553,VTK000188,paused,item:MLB4923257553,60,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4582815039,VTK006321,paused,ml:MLB4582569523:MLB4582815039,170,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4582569523,VTK006321,paused,ml:MLB4582569523:MLB4582815039,170,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7229843494,VTK009907,paused,ml:MLB7229843494:MLB7503139954,589.2,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7226881368,VTK000166,paused,item:MLB7226881368,1018.99,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7226787680,VTK000160,paused,ml:MLB7226787680:MLB7330399736,765.28,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4931799403,VTK015987,paused,item:MLB4931799403,93,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4930227275,VTK001103,paused,ml:MLB4930227275:MLB4981702907,1508.36,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7239105048,VTK018545,paused,item:MLB7239105048,61.08,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7239070510,VTK018980,paused,ml:MLB7239070510:MLB7247345678,477,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7239069120,VTK018921,paused,ml:MLB7239069120:MLB7247345748,346,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7239068304,VTK000384,paused,item:MLB7239068304,86,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7239021514,VTK017239,paused,,53.29,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7239021244,VTK017603,paused,ml:MLB4986647171:MLB7239021244,75,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7239014824,VTK019007,paused,ml:MLB7239014824:MLB7253032522,1857.64,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7238972514,VTK017996,paused,item:MLB7238972514,109,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7238889924,VTK018929,paused,ml:MLB4942212513:MLB7238889924,38,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7238889146,VTK000275,paused,,55.09,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7238888912,VTK005880,paused,item:MLB7238888912,3135.11,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7238802778,VTK001685,paused,ml:MLB4942183065:MLB7238802778,36,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7236458150,VTK000131,paused,ml:MLB7086971984:MLB7236458150,140,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937563877,VTK018665,paused,ml:MLB4937563877:MLB4942212965,85.4,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937563583,VTK018860,paused,ml:MLB4937563583:MLB4942205285,100.19,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937563495,VTK022563,paused,ml:MLB4937563495:MLB7314821010,1056.25,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937560855,VTK017785,paused,ml:MLB4937560855:MLB4942205363,39,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937560615,VTK018499,paused,ml:MLB4937560615:MLB4945582793,755.75,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937554143,VTK017825,paused,item:MLB4937554143,139.69,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937549629,VTK018210,paused,item:MLB4937549629,960.87,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937547837,VTK017769,paused,ml:MLB4937547837:MLB7391077812,212.98,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937547495,VTK017991,paused,ml:MLB4937547495:MLB4942183589,730,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937545933,VTK017358,paused,ml:MLB4937545933:MLB4942213459,205,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937526951,VTK002218,paused,item:MLB4937526951,148.21,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937525807,VTK004423,paused,ml:MLB4937525807:MLB4972812865,397,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937523479,VTK017607,paused,ml:MLB4937523479:MLB4942206117,57,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937521489,VTK018336,paused,item:MLB4937521489,65,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937519675,VTK001671,paused,item:MLB4937519675,77.92,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937492925,VTK018298,paused,ml:MLB4937492925:MLB7314819674,60.57,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937492823,VTK018453,paused,item:MLB4937492823,37,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937490941,VTK017183,paused,item:MLB4937490941,64.29,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937486637,VTK018652,paused,item:MLB4937486637,201.06,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937486141,VTK017908,paused,ml:MLB4937486141:MLB4942206239,167.6,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937475593,VTK019031,paused,item:MLB4937475593,1007.6,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937474577,VTK017900,paused,ml:MLB4937474577:MLB7313517024,284.69,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937392735,VTK019205,paused,ml:MLB4937392735:MLB7253022334,742.27,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4935792673,VTK000329,paused,ml:MLB4935792673:MLB7111545404,1286.7,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4935792425,VTK000184,paused,ml:MLB4935792425:MLB7193441742,685.28,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4935792355,VTK012826,paused,ml:MLB4935792355:MLB7111643332,477,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4935792091,VTK006039,paused,ml:MLB4935792091:MLB6573106404,117.49,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4935792035,VTK012424,paused,ml:MLB4857541483:MLB4935792035,187,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4640510315,VTK001101,paused,ml:MLB4640510315:MLB6573085312,98.01,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB6573085312,VTK001101,paused,ml:MLB4640510315:MLB6573085312,98.01,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7227248380,VTK013072,paused,item:MLB7227248380,65,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7239006366,VTK001740,paused,ml:MLB4942213957:MLB7239006366,86.33,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7239010584,VTK017451,paused,ml:MLB4942213981:MLB7239010584,69,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7239010338,VTK021889,paused,ml:MLB7239010338:MLB7316879608,87.77,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7149376582,VTK002507,paused,ml:MLB4877406405:MLB7149376582,87.57,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4877406405,VTK002507,paused,ml:MLB4877406405:MLB7149376582,87.57,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4937527631,VTK018584,paused,ml:MLB4937527631:MLB4986647159,99,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7238799642,VTK019167,paused,ml:MLB4981702689:MLB7238799642,99,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7247345748,VTK018921,paused,ml:MLB7239069120:MLB7247345748,346,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7247345678,VTK018980,paused,ml:MLB7239070510:MLB7247345678,477,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4942213981,VTK017451,paused,ml:MLB4942213981:MLB7239010584,69,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4942213957,VTK001740,paused,ml:MLB4942213957:MLB7239006366,86.33,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4942213459,VTK017358,paused,ml:MLB4937545933:MLB4942213459,205,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4942212965,VTK018665,paused,ml:MLB4937563877:MLB4942212965,85.4,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4942212513,VTK018929,paused,ml:MLB4942212513:MLB7238889924,38,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4942206239,VTK017908,paused,ml:MLB4937486141:MLB4942206239,167.6,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4942206117,VTK017607,paused,ml:MLB4937523479:MLB4942206117,57,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4942205363,VTK017785,paused,ml:MLB4937560855:MLB4942205363,39,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4942205285,VTK018860,paused,ml:MLB4937563583:MLB4942205285,100.19,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4942204851,VTK000275,paused,,55.09,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4942183589,VTK017991,paused,ml:MLB4937547495:MLB4942183589,730,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4942183065,VTK001685,paused,ml:MLB4942183065:MLB7238802778,36,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7253032522,VTK019007,paused,ml:MLB7239014824:MLB7253032522,1857.64,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7253022334,VTK019205,paused,ml:MLB4937392735:MLB7253022334,742.27,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4945582793,VTK018499,paused,ml:MLB4937560615:MLB4945582793,755.75,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7259096372,VTK001269,paused,item:MLB7259096372,347,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7257085548,VTK000711,paused,ml:MLB6573115932:MLB7257085548,987.44,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4949364847,VTK001185,paused,item:MLB4949364847,1119,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4948901627,VTK001279,paused,ml:MLB4948901627:MLB6573263036,334,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4948889557,VTK001412,paused,ml:MLB4948889557:MLB6563345420,162.91,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4947942137,VTK000935,paused,ml:MLB4846755327:MLB4947942137,433.31,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4947942119,VTK000818,paused,ml:MLB4947942119:MLB6573115616,271.85,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4947942071,VTK000915,paused,ml:MLB4947942071:MLB6563284622,289.71,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7264832830,VTK001479,paused,ml:MLB4842205237:MLB7264832830,590.61,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7263957340,VTK001184,paused,ml:MLB4842076751:MLB7263957340,270.35,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7263956890,VTK001167,paused,ml:MLB6573222236:MLB7263956890,164.67,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7276493534,VTK000998,paused,ml:MLB7276493532:MLB7276493534,97,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7276493532,,paused,,97,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7272724706,VTK000616,paused,ml:MLB7087096476:MLB7272724706,144.55,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4800938113,VTK009724,paused,ml:MLB4800938113:MLB4800958745,252.46,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4800958745,VTK009724,paused,ml:MLB4800938113:MLB4800958745,252.46,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7286113796,VTK019951,paused,item:MLB7286113796,339.91,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7285980812,VTK018766,paused,ml:MLB4971983301:MLB7285980812,230,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7285954586,VTK018928,paused,ml:MLB4971957869:MLB7285954586,91.67,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7285499626,VTK017714,paused,ml:MLB7285499626:MLB7330399238,74.29,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7285499010,VTK017889,paused,ml:MLB4988011613:MLB7285499010,499,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4966508243,VTK018925,paused,item:MLB4966508243,832.5,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4965921771,VTK020780,paused,item:MLB4965921771,922.52,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7298190156,VTK000267,paused,ml:MLB7087032006:MLB7298190156,460,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7298190138,VTK000697,paused,ml:MLB7009377236:MLB7298190138,189,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7298190124,VTK000298,paused,ml:MLB7111544682:MLB7298190124,1459.51,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7298190090,VTK000220,paused,ml:MLB4841972823:MLB7298190090,513.08,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7298189922,VTK000971,paused,ml:MLB4582526883:MLB7298189922,895.27,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7298189866,VTK001378,paused,ml:MLB6809421428:MLB7298189866,212.05,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7298189836,VTK001016,paused,ml:MLB4582525649:MLB7298189836,385,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7298177166,VTK000823,paused,ml:MLB4585679939:MLB7298177166,1169.87,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7298177144,VTK000872,paused,ml:MLB4857485083:MLB7298177144,1190,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7298177102,VTK000128,paused,ml:MLB4847281703:MLB7298177102,1879,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7298176838,VTK001592,paused,ml:MLB4842206261:MLB7298176838,756,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7298176834,VTK000675,paused,ml:MLB7009188896:MLB7298176834,654,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7298176506,VTK000835,paused,ml:MLB6563336120:MLB7298176506,305.9,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7297407072,VTK025854,paused,item:MLB7297407072,104.41,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7297397610,VTK025705,paused,item:MLB7297397610,173.06,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7297377648,VTK025785,paused,item:MLB7297377648,1026.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7295701238,VTK025447,paused,item:MLB7295701238,1157.96,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7295695244,VTK025431,paused,item:MLB7295695244,1099,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7295690858,VTK025449,paused,item:MLB7295690858,1309.06,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7295672568,VTK025432,paused,item:MLB7295672568,2490,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7295515888,VTK025404,paused,item:MLB7295515888,1321.69,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7295509874,VTK025421,paused,item:MLB7295509874,553.43,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7295500118,VTK025402,paused,item:MLB7295500118,560.18,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7295379120,VTK025393,paused,item:MLB7295379120,593.19,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7295377986,VTK025392,paused,item:MLB7295377986,311.69,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7287863776,VTK025288,paused,item:MLB7287863776,136.96,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4972532895,VTK001681,paused,ml:MLB4842175237:MLB4972532895,135,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4972532891,VTK000930,paused,ml:MLB4972532891:MLB6563335788,252.21,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4972532867,VTK000781,paused,ml:MLB4585804393:MLB4972532867,284.17,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4972532855,VTK000998,paused,ml:MLB4582542537:MLB4972532855,99,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4972470619,VTK000307,paused,ml:MLB4972470619:MLB7087033006,208.98,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4972430569,VTK025635,paused,item:MLB4972430569,110.99,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4971983301,VTK018766,paused,ml:MLB4971983301:MLB7285980812,230,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4971982535,VTK004093,paused,ml:MLB4971982535:MLB7111544598,1985,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4971957869,VTK018928,paused,ml:MLB4971957869:MLB7285954586,91.67,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4971793381,VTK025630,paused,item:MLB4971793381,738.33,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4971399249,VTK025410,paused,item:MLB4971399249,3490,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4971297395,VTK025424,paused,item:MLB4971297395,1292.44,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4971294701,VTK025423,paused,item:MLB4971294701,643.72,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4971292359,VTK025430,paused,item:MLB4971292359,1099.44,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4971289667,VTK025429,paused,item:MLB4971289667,956.81,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4971274469,VTK025426,paused,item:MLB4971274469,2170,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4971199005,VTK025400,paused,item:MLB4971199005,462.01,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4971196329,VTK025398,paused,item:MLB4971196329,520.91,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4971194093,VTK025396,paused,item:MLB4971194093,771.73,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4971192099,VTK025395,paused,item:MLB4971192099,656.44,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4971188971,VTK025401,paused,item:MLB4971188971,574.21,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4971164275,VTK025394,paused,item:MLB4971164275,374.94,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4967485725,VTK025295,paused,item:MLB4967485725,175.58,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7298190202,VTK000670,paused,ml:MLB4842155149:MLB7298190202,394.71,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7298190186,VTK000981,paused,ml:MLB6564912558:MLB7298190186,657.35,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7298177214,VTK000860,paused,ml:MLB4582557863:MLB7298177214,599,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7298177206,VTK000127,paused,ml:MLB4847280021:MLB7298177206,1879,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4974718569,VTK000592,paused,ml:MLB4857498359:MLB4974718569,253.77,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4972812865,VTK004423,paused,ml:MLB4937525807:MLB4972812865,397,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4640509095,VTK005786,paused,ml:MLB4640509095:MLB6573141732,93,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB6573141732,VTK005786,paused,ml:MLB4640509095:MLB6573141732,93,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7305856512,VTK000839,paused,ml:MLB7111544372:MLB7305856512,2358,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4979869595,VTK000743,paused,item:MLB4979869595,89.1,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4976869951,VTK001396,paused,ml:MLB4842129549:MLB4976869951,178.83,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7314824264,VTK000620,paused,ml:MLB7087109110:MLB7314824264,189.08,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7314824262,VTK000854,paused,ml:MLB6564912582:MLB7314824262,365.42,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7314824198,VTK000938,paused,ml:MLB7087114790:MLB7314824198,169.27,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7314824142,VTK000771,paused,ml:MLB7087100340:MLB7314824142,2866,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7314824106,VTK001494,paused,ml:MLB4857485665:MLB7314824106,113.4,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7314823416,VTK000043,paused,ml:MLB7076433422:MLB7314823416,410.18,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7314822944,VTK000987,paused,ml:MLB4846742751:MLB7314822944,179,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
