ml_item_id,sku,status,pricing_group_id,preco_unitario,acao,faixas_json,observado_em
MLB6572968828,VTK000755,paused,ml:MLB6572968828:MLB6573129108,106.09,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""24"", ""type"": ""standard"", ""amount"": 76.53, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:35:14Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""25"", ""type"": ""standard"", ""amount"": 75.74, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:35:14Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""26"", ""type"": ""standard"", ""amount"": 74.96, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:35:14Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:15:55.138Z
MLB4842111141,VTK001393,paused,ml:MLB4842111141:MLB7095391332,105.25,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""3"", ""type"": ""standard"", ""amount"": 94.17, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-02T20:23:02Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""4"", ""type"": ""standard"", ""amount"": 93.2, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-02T20:23:02Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 92.23, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-02T20:23:02Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:15:55.434Z
MLB4846402221,VTK006375,paused,ml:MLB4846402221:MLB7087425244,106.44,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""15"", ""type"": ""standard"", ""amount"": 76.53, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:35:27Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""16"", ""type"": ""standard"", ""amount"": 75.74, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:35:27Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""17"", ""type"": ""standard"", ""amount"": 74.96, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:35:27Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:15:55.444Z
MLB4846389351,VTK000520,paused,ml:MLB4846389351:MLB7079674262,111,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""36"", ""type"": ""standard"", ""amount"": 110.58, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-12T23:20:27Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""37"", ""type"": ""standard"", ""amount"": 109.44, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-12T23:20:27Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""38"", ""type"": ""standard"", ""amount"": 108.3, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-12T23:20:27Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:15:55.442Z
MLB6649085068,VTK000414,paused,ml:MLB6573313860:MLB6649085068,103,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""29"", ""type"": ""standard"", ""amount"": 102.82, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-15T21:19:32Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""30"", ""type"": ""standard"", ""amount"": 101.76, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-15T21:19:32Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""31"", ""type"": ""standard"", ""amount"": 100.7, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-15T21:19:32Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:15:55.442Z
MLB4857531025,VTK002187,paused,item:MLB4857531025,107.72,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""8"", ""type"": ""standard"", ""amount"": 76.53, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:35:56Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""9"", ""type"": ""standard"", ""amount"": 75.74, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:35:56Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""10"", ""type"": ""standard"", ""amount"": 74.96, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:35:56Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:15:55.603Z
MLB4842175151,VTK001659,paused,item:MLB4842175151,95.68,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""21"", ""type"": ""standard"", ""amount"": 92.81, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-26T12:51:23Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""22"", ""type"": ""standard"", ""amount"": 91.85, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-26T12:51:23Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""23"", ""type"": ""standard"", ""amount"": 90.9, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-26T12:51:23Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:15:55.600Z
MLB4852431589,VTK001052,paused,ml:MLB4852431589:MLB7087130720,48.73,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""23"", ""type"": ""standard"", ""amount"": 47.27, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-04T02:14:50Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""24"", ""type"": ""standard"", ""amount"": 46.78, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-04T02:14:50Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""25"", ""type"": ""standard"", ""amount"": 46.29, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-04T02:14:50Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:15:55.603Z
MLB6573129108,VTK000755,paused,ml:MLB6572968828:MLB6573129108,106.09,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""11"", ""type"": ""standard"", ""amount"": 108.9, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-04-14T13:45:05Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 2}}, {""id"": ""12"", ""type"": ""standard"", ""amount"": 107.79, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-04-14T13:45:05Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""13"", ""type"": ""standard"", ""amount"": 105.56, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-04-14T13:45:05Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}]",2026-09-06T03:15:55.595Z
MLB6563344986,VTK001778,paused,item:MLB6563344986,115.49,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""46"", ""type"": ""standard"", ""amount"": 84.55, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-07T03:11:15Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""47"", ""type"": ""standard"", ""amount"": 83.68, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-07T03:11:15Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""48"", ""type"": ""standard"", ""amount"": 82.81, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-07T03:11:15Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:15:55.764Z
MLB6573313860,VTK000414,paused,ml:MLB6573313860:MLB6649085068,103,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""37"", ""type"": ""standard"", ""amount"": 99.91, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-26T12:51:51Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""38"", ""type"": ""standard"", ""amount"": 98.88, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-26T12:51:51Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""39"", ""type"": ""standard"", ""amount"": 97.85, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-26T12:51:51Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:15:55.758Z
MLB6573198944,VTK000797,paused,item:MLB6573198944,125.09,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""13"", ""type"": ""standard"", ""amount"": 102.05, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-04-14T13:45:26Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 2}}, {""id"": ""14"", ""type"": ""standard"", ""amount"": 101.01, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-04-14T13:45:26Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""15"", ""type"": ""standard"", ""amount"": 98.92, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-04-14T13:45:26Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}]",2026-09-06T03:15:55.762Z
MLB7137189150,VTK004736,paused,ml:MLB7087436506:MLB7137189150,96.87,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""38"", ""type"": ""standard"", ""amount"": 93.96, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-04T02:33:23Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""39"", ""type"": ""standard"", ""amount"": 93, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-04T02:33:23Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""40"", ""type"": ""standard"", ""amount"": 92.03, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-04T02:33:23Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:15:55.762Z
MLB7149271954,VTK001117,paused,ml:MLB4842073585:MLB7149271954,109.86,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""32"", ""type"": ""standard"", ""amount"": 106.56, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-28T21:06:30Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""33"", ""type"": ""standard"", ""amount"": 105.47, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-28T21:06:30Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""34"", ""type"": ""standard"", ""amount"": 104.37, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-28T21:06:30Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:15:55.926Z
MLB7111661206,VTK012592,paused,item:MLB7111661206,78.9,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""15"", ""type"": ""standard"", ""amount"": 76.53, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:36:09Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""16"", ""type"": ""standard"", ""amount"": 75.74, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:36:09Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""17"", ""type"": ""standard"", ""amount"": 74.96, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:36:09Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:15:56.077Z
MLB7087436506,VTK004736,paused,ml:MLB7087436506:MLB7137189150,96.87,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""30"", ""type"": ""standard"", ""amount"": 93.96, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-04T02:33:21Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""31"", ""type"": ""standard"", ""amount"": 93, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-04T02:33:21Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""32"", ""type"": ""standard"", ""amount"": 92.03, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-04T02:33:21Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:15:55.919Z
MLB6573107814,VTK000774,paused,item:MLB6573107814,101.28,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""38"", ""type"": ""standard"", ""amount"": 98.24, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-04T02:11:59Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""39"", ""type"": ""standard"", ""amount"": 97.23, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-04T02:11:59Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""40"", ""type"": ""standard"", ""amount"": 96.22, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-04T02:11:59Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:15:55.923Z
